Title,Title_URL
cobblestone,https://www.handspeak.com/word/7713/
cobra,https://www.handspeak.com/word/10350/
cobweb,https://www.handspeak.com/word/5231/
cocaine,https://www.handspeak.com/word/414/
cochlear implant,https://www.handspeak.com/word/5852/
cockpit,https://www.handspeak.com/word/10766/
cockroach,https://www.handspeak.com/word/7400/
cocktail,https://www.handspeak.com/word/5835/
cocky,https://www.handspeak.com/word/8463/
cocoa,https://www.handspeak.com/word/6653/
coconut,https://www.handspeak.com/word/3543/
coda,https://www.handspeak.com/word/5912/
coddle,https://www.handspeak.com/word/4636/
code,https://www.handspeak.com/word/7722/
code of ethics,https://www.handspeak.com/word/3110/
coerce,https://www.handspeak.com/word/7000/
coffee,https://www.handspeak.com/word/415/
coffee bean,https://www.handspeak.com/word/7494/
coffin,https://www.handspeak.com/word/10522/
cognitive,https://www.handspeak.com/word/10195/
cognizant,https://www.handspeak.com/word/9727/
"Cogswell, Alice",https://www.handspeak.com/word/5848/
cohabit,https://www.handspeak.com/word/10044/
cohort,https://www.handspeak.com/word/8718/
coil,https://www.handspeak.com/word/3224/
coin,https://www.handspeak.com/word/2561/
coincidence,https://www.handspeak.com/word/6257/
Coke,https://www.handspeak.com/word/5992/
cold,https://www.handspeak.com/word/416/
cold shoulder,https://www.handspeak.com/word/5205/
cold sore,https://www.handspeak.com/word/5494/
cold turkey,https://www.handspeak.com/word/3007/
cold-hearted,https://www.handspeak.com/word/5056/
collaborate,https://www.handspeak.com/word/6704/
collapse,https://www.handspeak.com/word/6258/
collar,https://www.handspeak.com/word/6259/
colleague,https://www.handspeak.com/word/7045/
collect,https://www.handspeak.com/word/2774/
"collecting, collector",https://www.handspeak.com/word/4568/
collectivist,https://www.handspeak.com/word/8503/
college,https://www.handspeak.com/word/418/
college preperatory,https://www.handspeak.com/word/419/
"collide, collision",https://www.handspeak.com/word/6260/
collude,https://www.handspeak.com/word/8770/
cologne,https://www.handspeak.com/word/3716/
"Cologne (Koln), Germany",https://www.handspeak.com/word/10808/
Colombia,https://www.handspeak.com/word/4337/
colon (anatomy),https://www.handspeak.com/word/4366/
colon (punctuation mark),https://www.handspeak.com/word/4078/
colonialism,https://www.handspeak.com/word/6808/
colonized mind,https://www.handspeak.com/word/6809/
colony,https://www.handspeak.com/word/8874/
color,https://www.handspeak.com/word/420/
color wheel,https://www.handspeak.com/word/6818/
Colorado,https://www.handspeak.com/word/7665/
colorful,https://www.handspeak.com/word/421/
colossal,https://www.handspeak.com/word/8973/
column,https://www.handspeak.com/word/6269/
columnist,https://www.handspeak.com/word/9926/
comatose,https://www.handspeak.com/word/5082/
comb,https://www.handspeak.com/word/422/
combat,https://www.handspeak.com/word/8754/
combine,https://www.handspeak.com/word/423/
come,https://www.handspeak.com/word/424/
come across,https://www.handspeak.com/word/5517/
come after,https://www.handspeak.com/word/10943/
come from,https://www.handspeak.com/word/5521/
come here,https://www.handspeak.com/word/425/
come out,https://www.handspeak.com/word/2743/
come over,https://www.handspeak.com/word/6289/
come up to,https://www.handspeak.com/word/7793/
comeback,https://www.handspeak.com/word/7635/
comedy,https://www.handspeak.com/word/2492/
comet,https://www.handspeak.com/word/4523/
comfortable,https://www.handspeak.com/word/426/
comics,https://www.handspeak.com/word/6401/
comma,https://www.handspeak.com/word/6247/
command,https://www.handspeak.com/word/428/
commandment,https://www.handspeak.com/word/10084/
commando,https://www.handspeak.com/word/429/
commence,https://www.handspeak.com/word/4585/
commend,https://www.handspeak.com/word/2568/
comment,https://www.handspeak.com/word/430/
commentary,https://www.handspeak.com/word/2302/
commercial,https://www.handspeak.com/word/3106/
commission,https://www.handspeak.com/word/3780/
"commit, commitment",https://www.handspeak.com/word/427/
committee,https://www.handspeak.com/word/431/
common,https://www.handspeak.com/word/432/
common cold,https://www.handspeak.com/word/417/
common sense,https://www.handspeak.com/word/434/
common-law,https://www.handspeak.com/word/5694/
commotion,https://www.handspeak.com/word/8037/
"communicate, communication",https://www.handspeak.com/word/435/
communion,https://www.handspeak.com/word/1268/
communism,https://www.handspeak.com/word/436/
community,https://www.handspeak.com/word/439/
commute,https://www.handspeak.com/word/6248/
compact,https://www.handspeak.com/word/9981/
companion,https://www.handspeak.com/word/6047/
company,https://www.handspeak.com/word/440/
compare,https://www.handspeak.com/word/2563/
compass (drafting),https://www.handspeak.com/word/4582/
compass (navigation),https://www.handspeak.com/word/4387/
compassion,https://www.handspeak.com/word/6492/
compatible,https://www.handspeak.com/word/6290/
compel,https://www.handspeak.com/word/6291/
compensation,https://www.handspeak.com/word/9121/
"compete, competition",https://www.handspeak.com/word/442/
competent,https://www.handspeak.com/word/9478/
competitive,https://www.handspeak.com/word/6493/
compile,https://www.handspeak.com/word/7446/
complacent,https://www.handspeak.com/word/9917/
complain,https://www.handspeak.com/word/443/
"complementary, complementarity",https://www.handspeak.com/word/2948/
complete,https://www.handspeak.com/word/445/
complex,https://www.handspeak.com/word/446/
complicated,https://www.handspeak.com/word/447/
complicit,https://www.handspeak.com/word/9808/
compliment,https://www.handspeak.com/word/6292/
complimentary,https://www.handspeak.com/word/6293/
comply,https://www.handspeak.com/word/6294/
component,https://www.handspeak.com/word/8265/
compose,https://www.handspeak.com/word/487/
"composed, composure",https://www.handspeak.com/word/6279/
composition (art or design),https://www.handspeak.com/word/448/
compost,https://www.handspeak.com/word/10853/
compound,https://www.handspeak.com/word/9629/
comprehend,https://www.handspeak.com/word/5550/
comprehensive,https://www.handspeak.com/word/5770/
compress,https://www.handspeak.com/word/6374/
comprise,https://www.handspeak.com/word/993/
compromise,https://www.handspeak.com/word/6046/
compulsory,https://www.handspeak.com/word/6295/
computer,https://www.handspeak.com/word/449/
computer information systems,https://www.handspeak.com/word/451/
computer science,https://www.handspeak.com/word/450/
computer virus,https://www.handspeak.com/word/4903/
comrade,https://www.handspeak.com/word/5765/
"concave, convex",https://www.handspeak.com/word/4521/
conceal,https://www.handspeak.com/word/6281/
concede,https://www.handspeak.com/word/6278/
conceited,https://www.handspeak.com/word/453/
conceive,https://www.handspeak.com/word/6277/
concentrate,https://www.handspeak.com/word/6275/
concept,https://www.handspeak.com/word/455/
concern,https://www.handspeak.com/word/456/
concert,https://www.handspeak.com/word/3726/
conclude,https://www.handspeak.com/word/3121/
concoct,https://www.handspeak.com/word/9831/
concrete,https://www.handspeak.com/word/8883/
concur,https://www.handspeak.com/word/5526/
concurrent,https://www.handspeak.com/word/2224/
concussion,https://www.handspeak.com/word/7222/
condemn,https://www.handspeak.com/word/9342/
condescend,https://www.handspeak.com/word/7645/
condiment,https://www.handspeak.com/word/2775/
condition,https://www.handspeak.com/word/457/
condolence,https://www.handspeak.com/word/9645/
condom,https://www.handspeak.com/word/458/
condominium,https://www.handspeak.com/word/4432/
condone,https://www.handspeak.com/word/704/
conduct,https://www.handspeak.com/word/10273/
cone,https://www.handspeak.com/word/5033/
confab,https://www.handspeak.com/word/589/
conference,https://www.handspeak.com/word/6050/
confess,https://www.handspeak.com/word/459/
confetti,https://www.handspeak.com/word/8199/
confidant,https://www.handspeak.com/word/9688/
confident,https://www.handspeak.com/word/460/
confidential,https://www.handspeak.com/word/461/
confine,https://www.handspeak.com/word/10186/
"confirm, confirmation",https://www.handspeak.com/word/2512/
confiscate,https://www.handspeak.com/word/9344/
conflict,https://www.handspeak.com/word/462/
conform,https://www.handspeak.com/word/10083/
confound,https://www.handspeak.com/word/7050/
confront,https://www.handspeak.com/word/5771/
confused,https://www.handspeak.com/word/463/
congestion,https://www.handspeak.com/word/8038/
Congo,https://www.handspeak.com/word/8808/
congratulation,https://www.handspeak.com/word/464/
"congregation, convocation",https://www.handspeak.com/word/9140/
Congress,https://www.handspeak.com/word/465/
congruent,https://www.handspeak.com/word/3293/
conjecture,https://www.handspeak.com/word/9773/
"conjugal, matrimonial",https://www.handspeak.com/word/9846/
conjunction,https://www.handspeak.com/word/7420/
connect,https://www.handspeak.com/word/466/
Connecticut,https://www.handspeak.com/word/7666/
connoisseur,https://www.handspeak.com/word/9370/
connotation,https://www.handspeak.com/word/8997/
"conquer, conquest",https://www.handspeak.com/word/5894/
cons,https://www.handspeak.com/word/2006/
conscience,https://www.handspeak.com/word/10871/
conscientious,https://www.handspeak.com/word/7221/
conscious,https://www.handspeak.com/word/467/
consciousness,https://www.handspeak.com/word/9204/
consecutive,https://www.handspeak.com/word/9025/
consensus,https://www.handspeak.com/word/8438/
consent,https://www.handspeak.com/word/3798/
consequence,https://www.handspeak.com/word/5999/
conservative,https://www.handspeak.com/word/5583/
"conserve, conservation",https://www.handspeak.com/word/3868/
consider,https://www.handspeak.com/word/468/
consonant,https://www.handspeak.com/word/2374/
consort,https://www.handspeak.com/word/7300/
conspicuous,https://www.handspeak.com/word/9706/
conspiracy,https://www.handspeak.com/word/9116/
constant,https://www.handspeak.com/word/9988/
constellation,https://www.handspeak.com/word/4527/
consternation,https://www.handspeak.com/word/9681/
constipated,https://www.handspeak.com/word/8266/
constitution,https://www.handspeak.com/word/469/
"construct, construction",https://www.handspeak.com/word/470/
construction site,https://www.handspeak.com/word/10100/
construe,https://www.handspeak.com/word/9678/
"consult, consultation",https://www.handspeak.com/word/6274/
consume,https://www.handspeak.com/word/2962/
consumer,https://www.handspeak.com/word/10194/
consummate,https://www.handspeak.com/word/9830/
contact,https://www.handspeak.com/word/3544/
contact lens,https://www.handspeak.com/word/726/
contagious,https://www.handspeak.com/word/10545/
contain,https://www.handspeak.com/word/6282/
container,https://www.handspeak.com/word/4664/
contaminated,https://www.handspeak.com/word/8267/
contemplate,https://www.handspeak.com/word/6539/
contemporary,https://www.handspeak.com/word/6876/
"contempt, contemptuous",https://www.handspeak.com/word/5157/
contend,https://www.handspeak.com/word/6283/
content,https://www.handspeak.com/word/3204/
contest,https://www.handspeak.com/word/6273/
"context, contextual",https://www.handspeak.com/word/2700/
continent,https://www.handspeak.com/word/471/
contingent,https://www.handspeak.com/word/2884/
continual,https://www.handspeak.com/word/8090/
continue,https://www.handspeak.com/word/472/
continuous,https://www.handspeak.com/word/8091/
contort,https://www.handspeak.com/word/8323/
"contraception, birth control",https://www.handspeak.com/word/6272/
contract,https://www.handspeak.com/word/473/
contractor,https://www.handspeak.com/word/7744/
"contradict, contradictory",https://www.handspeak.com/word/3545/
contrast,https://www.handspeak.com/word/6271/
"contribute, contribution",https://www.handspeak.com/word/3144/
contrive,https://www.handspeak.com/word/10526/
control,https://www.handspeak.com/word/474/
"controversy, controversial",https://www.handspeak.com/word/6284/
convenient,https://www.handspeak.com/word/6285/
convention,https://www.handspeak.com/word/1373/
conventional,https://www.handspeak.com/word/4592/
converge,https://www.handspeak.com/word/3889/
conversation,https://www.handspeak.com/word/4665/
convert,https://www.handspeak.com/word/6280/
convertible,https://www.handspeak.com/word/4282/
convey,https://www.handspeak.com/word/10120/
conveyor,https://www.handspeak.com/word/656/
convict,https://www.handspeak.com/word/8559/
conviction,https://www.handspeak.com/word/6286/
convince,https://www.handspeak.com/word/3983/
convivial,https://www.handspeak.com/word/8960/
convoy,https://www.handspeak.com/word/9017/
convulse,https://www.handspeak.com/word/5161/
"coo, cooing",https://www.handspeak.com/word/8447/
cook,https://www.handspeak.com/word/475/
cookie,https://www.handspeak.com/word/476/
cool,https://www.handspeak.com/word/478/
"cool off, cool out",https://www.handspeak.com/word/477/
cool-headed,https://www.handspeak.com/word/5663/
coolant,https://www.handspeak.com/word/8558/
coop,https://www.handspeak.com/word/10888/
cooperate,https://www.handspeak.com/word/479/
cooperative,https://www.handspeak.com/word/480/
coordinate,https://www.handspeak.com/word/481/
cop,https://www.handspeak.com/word/3546/
cope,https://www.handspeak.com/word/957/
"Copenhagen, Denmark",https://www.handspeak.com/word/10807/
copious,https://www.handspeak.com/word/1348/
copper,https://www.handspeak.com/word/6998/
copy,https://www.handspeak.com/word/2599/
copycat,https://www.handspeak.com/word/483/
copyediting,https://www.handspeak.com/word/482/
copyright,https://www.handspeak.com/word/486/
copywriting,https://www.handspeak.com/word/485/
coral,https://www.handspeak.com/word/7746/
cord,https://www.handspeak.com/word/7735/
cordial,https://www.handspeak.com/word/2521/
core,https://www.handspeak.com/word/6228/
cork,https://www.handspeak.com/word/6227/
corn,https://www.handspeak.com/word/2788/
corner,https://www.handspeak.com/word/3548/
corny,https://www.handspeak.com/word/2789/
coronavirus,https://www.handspeak.com/word/8166/
corporation,https://www.handspeak.com/word/6233/
"corpse, carcass",https://www.handspeak.com/word/6225/
corpus callosum,https://www.handspeak.com/word/7618/
correct,https://www.handspeak.com/word/596/
correction fluid,https://www.handspeak.com/word/6226/
correlate,https://www.handspeak.com/word/5664/
correspond,https://www.handspeak.com/word/6287/
correspondent,https://www.handspeak.com/word/9925/
"corridor, passageway",https://www.handspeak.com/word/10799/
corroborate,https://www.handspeak.com/word/8948/
corrode,https://www.handspeak.com/word/6655/
corruption,https://www.handspeak.com/word/6224/
"cosmos, cosmic",https://www.handspeak.com/word/2067/
cost,https://www.handspeak.com/word/6223/
Costa Rica,https://www.handspeak.com/word/6402/
"costly, pricey, high-priced",https://www.handspeak.com/word/6229/
costume,https://www.handspeak.com/word/976/
"Cote d'Ivoire, Africa",https://www.handspeak.com/word/8809/
cottage,https://www.handspeak.com/word/6231/
cotton,https://www.handspeak.com/word/6221/
couch,https://www.handspeak.com/word/3070/
cougar,https://www.handspeak.com/word/7049/
cough,https://www.handspeak.com/word/488/
cough syrup,https://www.handspeak.com/word/489/
cough up,https://www.handspeak.com/word/9023/
council,https://www.handspeak.com/word/6232/
counseling,https://www.handspeak.com/word/4627/
counselor,https://www.handspeak.com/word/10131/
count,https://www.handspeak.com/word/490/
counter,https://www.handspeak.com/word/10893/
counterclockwise,https://www.handspeak.com/word/7773/
counterfeit,https://www.handspeak.com/word/10691/
counterpart,https://www.handspeak.com/word/1341/
countless,https://www.handspeak.com/word/5665/
country,https://www.handspeak.com/word/491/
countryside,https://www.handspeak.com/word/5666/
county,https://www.handspeak.com/word/10145/
coup,https://www.handspeak.com/word/9851/
couple,https://www.handspeak.com/word/3272/
courage,https://www.handspeak.com/word/493/
course,https://www.handspeak.com/word/494/
court,https://www.handspeak.com/word/495/
"court reporter, stenographer",https://www.handspeak.com/word/3305/
"courteous, courtesy",https://www.handspeak.com/word/6234/
courtship,https://www.handspeak.com/word/5709/
cousin,https://www.handspeak.com/word/496/
cover,https://www.handspeak.com/word/498/
cover-up,https://www.handspeak.com/word/6235/
covert,https://www.handspeak.com/word/6652/
covet,https://www.handspeak.com/word/406/
Covid-19,https://www.handspeak.com/word/8749/
cow,https://www.handspeak.com/word/501/
coward,https://www.handspeak.com/word/757/
cowboy,https://www.handspeak.com/word/502/
coworker,https://www.handspeak.com/word/3838/
cowtown,https://www.handspeak.com/word/6962/
coyote,https://www.handspeak.com/word/8441/
cozy,https://www.handspeak.com/word/6236/
crab,https://www.handspeak.com/word/503/
crabapple,https://www.handspeak.com/word/7972/
crabby,https://www.handspeak.com/word/6237/
crack,https://www.handspeak.com/word/6238/
crack up,https://www.handspeak.com/word/5561/
cracker,https://www.handspeak.com/word/504/
cradle,https://www.handspeak.com/word/2051/
craft,https://www.handspeak.com/word/6239/
cram,https://www.handspeak.com/word/6373/
cramp,https://www.handspeak.com/word/5854/
cranberry,https://www.handspeak.com/word/8165/
crane,https://www.handspeak.com/word/4821/
crank,https://www.handspeak.com/word/7058/
cranky,https://www.handspeak.com/word/6240/
crash,https://www.handspeak.com/word/505/
crate,https://www.handspeak.com/word/8606/
crave,https://www.handspeak.com/word/6296/
"crawfish, crayfish",https://www.handspeak.com/word/7542/
crawl,https://www.handspeak.com/word/506/
crawl space,https://www.handspeak.com/word/7821/
crayon,https://www.handspeak.com/word/5853/
crazy,https://www.handspeak.com/word/508/
cream,https://www.handspeak.com/word/3978/
crease,https://www.handspeak.com/word/3573/
create,https://www.handspeak.com/word/509/
creative writing,https://www.handspeak.com/word/8190/
"creative, creativity",https://www.handspeak.com/word/510/
creature,https://www.handspeak.com/word/9581/
credential,https://www.handspeak.com/word/2848/
credible,https://www.handspeak.com/word/9154/
credit,https://www.handspeak.com/word/6297/
credit card,https://www.handspeak.com/word/2572/
creepy,https://www.handspeak.com/word/7802/
cremation,https://www.handspeak.com/word/6245/
crepe,https://www.handspeak.com/word/10080/
crescent,https://www.handspeak.com/word/4610/
crevice,https://www.handspeak.com/word/10030/
crew,https://www.handspeak.com/word/4590/
crewcut,https://www.handspeak.com/word/966/
crib,https://www.handspeak.com/word/5723/
cricket,https://www.handspeak.com/word/4669/
crime,https://www.handspeak.com/word/6222/
Crimea,https://www.handspeak.com/word/10735/
criminal,https://www.handspeak.com/word/10066/
cringe,https://www.handspeak.com/word/5998/
"cringeworthy, cringey",https://www.handspeak.com/word/7609/
crisis,https://www.handspeak.com/word/10218/
crispy,https://www.handspeak.com/word/8299/
critic,https://www.handspeak.com/word/4474/
critical,https://www.handspeak.com/word/4563/
"criticize, criticism",https://www.handspeak.com/word/511/
critique,https://www.handspeak.com/word/4564/
critter,https://www.handspeak.com/word/10930/
croak,https://www.handspeak.com/word/9693/
Croatia,https://www.handspeak.com/word/8810/
Croatia - cities,https://www.handspeak.com/word/9207/
crochet,https://www.handspeak.com/word/3009/
crocodile,https://www.handspeak.com/word/3549/
crocus,https://www.handspeak.com/word/10795/
croissant,https://www.handspeak.com/word/10221/
crone,https://www.handspeak.com/word/9358/
crony,https://www.handspeak.com/word/10765/
crook,https://www.handspeak.com/word/8765/
crooked,https://www.handspeak.com/word/1511/
crop,https://www.handspeak.com/word/6246/
"cross out, strikethrough",https://www.handspeak.com/word/5516/
cross-country,https://www.handspeak.com/word/6469/
cross-cultural,https://www.handspeak.com/word/3314/
cross-examine,https://www.handspeak.com/word/2527/
cross-eyed,https://www.handspeak.com/word/4651/
cross-legged,https://www.handspeak.com/word/3142/
"cross, across",https://www.handspeak.com/word/24/
"cross, cruciform",https://www.handspeak.com/word/4652/
crossroad,https://www.handspeak.com/word/4288/
crossword,https://www.handspeak.com/word/10045/
crouch,https://www.handspeak.com/word/6299/
crow,https://www.handspeak.com/word/7360/
crowd,https://www.handspeak.com/word/3268/
crown,https://www.handspeak.com/word/512/
crucial,https://www.handspeak.com/word/6020/
"crucify, crucification",https://www.handspeak.com/word/7840/
cruel,https://www.handspeak.com/word/513/
cruise,https://www.handspeak.com/word/4743/
crumble,https://www.handspeak.com/word/8234/
crumple,https://www.handspeak.com/word/8235/
crunch,https://www.handspeak.com/word/2981/
crusade,https://www.handspeak.com/word/6153/
crush,https://www.handspeak.com/word/6372/
crustracean,https://www.handspeak.com/word/7543/
cry,https://www.handspeak.com/word/3073/
crybaby,https://www.handspeak.com/word/517/
cryonics,https://www.handspeak.com/word/9609/
cryptic,https://www.handspeak.com/word/9796/
cryptocurrency,https://www.handspeak.com/word/8849/
crystal,https://www.handspeak.com/word/7051/
crystal-gazing,https://www.handspeak.com/word/4806/
cub,https://www.handspeak.com/word/8347/
Cuba,https://www.handspeak.com/word/2605/
cube,https://www.handspeak.com/word/6262/
"cuckoo, cuckoo clock",https://www.handspeak.com/word/4938/
cucumber,https://www.handspeak.com/word/10267/
cuddle,https://www.handspeak.com/word/1071/
cue,https://www.handspeak.com/word/8613/
cued speech,https://www.handspeak.com/word/5981/
cuisine,https://www.handspeak.com/word/6632/
culinary,https://www.handspeak.com/word/10436/
culpable,https://www.handspeak.com/word/8742/
culprit,https://www.handspeak.com/word/9668/
cult,https://www.handspeak.com/word/6244/
"cultivate, cultivated",https://www.handspeak.com/word/5553/
cultural appropriation,https://www.handspeak.com/word/7747/
cultural relativism,https://www.handspeak.com/word/8994/
cultural studies,https://www.handspeak.com/word/7789/
culture,https://www.handspeak.com/word/519/
culture shock,https://www.handspeak.com/word/3316/
cumulative,https://www.handspeak.com/word/9883/
cuneiform,https://www.handspeak.com/word/2504/
cunnilingus,https://www.handspeak.com/word/7973/
cup,https://www.handspeak.com/word/521/
"cupboard, cabinet",https://www.handspeak.com/word/10890/
"cupid, cherub",https://www.handspeak.com/word/9824/
"cupidity, rapacity",https://www.handspeak.com/word/9823/
curate,https://www.handspeak.com/word/9324/
curb,https://www.handspeak.com/word/8730/
cure,https://www.handspeak.com/word/5133/
curious,https://www.handspeak.com/word/522/
curl,https://www.handspeak.com/word/7379/
curling,https://www.handspeak.com/word/6243/
curly,https://www.handspeak.com/word/967/
currency,https://www.handspeak.com/word/6370/
current,https://www.handspeak.com/word/3491/
curriculum,https://www.handspeak.com/word/5913/
"curriculum vitae, CV",https://www.handspeak.com/word/8200/
curry,https://www.handspeak.com/word/6887/
curse,https://www.handspeak.com/word/6375/
cursive,https://www.handspeak.com/word/10108/
cursory,https://www.handspeak.com/word/9819/
curtail,https://www.handspeak.com/word/9795/
curtain,https://www.handspeak.com/word/2904/
curvaceous,https://www.handspeak.com/word/6626/
curve,https://www.handspeak.com/word/3225/
curveball,https://www.handspeak.com/word/3223/
cuss,https://www.handspeak.com/word/2133/
custard,https://www.handspeak.com/word/4770/
custody,https://www.handspeak.com/word/6242/
custom,https://www.handspeak.com/word/3269/
customary,https://www.handspeak.com/word/3270/
customer,https://www.handspeak.com/word/2966/
cut,https://www.handspeak.com/word/2724/
cut down,https://www.handspeak.com/word/526/
cut in,https://www.handspeak.com/word/5515/
"cut off, cutoff",https://www.handspeak.com/word/4475/
cut out,https://www.handspeak.com/word/525/
cute,https://www.handspeak.com/word/528/
cutlery,https://www.handspeak.com/word/10956/
cutlet,https://www.handspeak.com/word/6043/
cutting-edge,https://www.handspeak.com/word/9098/
cyanide,https://www.handspeak.com/word/8539/
cyberattack,https://www.handspeak.com/word/10731/
"cybercafe, Internet cafe",https://www.handspeak.com/word/1145/
cyberwar,https://www.handspeak.com/word/10730/
cycle,https://www.handspeak.com/word/530/
cycling,https://www.handspeak.com/word/4501/
cyclone,https://www.handspeak.com/word/8549/
cymbals,https://www.handspeak.com/word/7225/
cynical,https://www.handspeak.com/word/7057/
cypress,https://www.handspeak.com/word/10747/
Cyprus,https://www.handspeak.com/word/8811/
cyst,https://www.handspeak.com/word/6241/
Czech Republic,https://www.handspeak.com/word/6403/
"Czestochowa, Poland",https://www.handspeak.com/word/10715/
D,https://www.handspeak.com/word/2463/
dab,https://www.handspeak.com/word/5036/
dabble,https://www.handspeak.com/word/7055/
dachshund,https://www.handspeak.com/word/9323/
daddy,https://www.handspeak.com/word/759/
daffodil,https://www.handspeak.com/word/8887/
"daily, each day",https://www.handspeak.com/word/2674/
dainty,https://www.handspeak.com/word/9366/
dairy,https://www.handspeak.com/word/5825/
daisy (flower),https://www.handspeak.com/word/5824/
dale,https://www.handspeak.com/word/8525/
Dalmatian,https://www.handspeak.com/word/4571/
dam,https://www.handspeak.com/word/8611/
damage,https://www.handspeak.com/word/531/
dammit,https://www.handspeak.com/word/6134/
damp,https://www.handspeak.com/word/6692/
dance,https://www.handspeak.com/word/532/
dancer,https://www.handspeak.com/word/3995/
dandelion,https://www.handspeak.com/word/4659/
dandy,https://www.handspeak.com/word/9045/
"danger, dangerous",https://www.handspeak.com/word/534/
dangle,https://www.handspeak.com/word/2558/
dare,https://www.handspeak.com/word/3830/
daredevil,https://www.handspeak.com/word/4101/
daring (courageous),https://www.handspeak.com/word/3832/
dark,https://www.handspeak.com/word/535/
darling,https://www.handspeak.com/word/529/
darn it,https://www.handspeak.com/word/6133/
dart,https://www.handspeak.com/word/3550/
"Dartmouth, N.S.",https://www.handspeak.com/word/4545/
dash,https://www.handspeak.com/word/1860/
dashboard,https://www.handspeak.com/word/9147/
data,https://www.handspeak.com/word/6136/
data entry,https://www.handspeak.com/word/10235/
database,https://www.handspeak.com/word/6135/
date,https://www.handspeak.com/word/5692/
"date, dating, blind date",https://www.handspeak.com/word/6973/
dating,https://www.handspeak.com/word/5693/
daub,https://www.handspeak.com/word/7056/
daughter,https://www.handspeak.com/word/536/
daughter in law,https://www.handspeak.com/word/5823/
daunting,https://www.handspeak.com/word/10017/
dauntless,https://www.handspeak.com/word/8464/
dawdle,https://www.handspeak.com/word/5951/
dawn,https://www.handspeak.com/word/6137/
day,https://www.handspeak.com/word/537/
day off,https://www.handspeak.com/word/2213/
"day to day, day after day",https://www.handspeak.com/word/2273/
daybreak,https://www.handspeak.com/word/1495/
daycare,https://www.handspeak.com/word/2820/
"daydream, reverie",https://www.handspeak.com/word/624/
daylight,https://www.handspeak.com/word/6517/
daytime,https://www.handspeak.com/word/6498/
De'VIA,https://www.handspeak.com/word/7767/
"dead, death",https://www.handspeak.com/word/5797/
deadend,https://www.handspeak.com/word/4607/
deadline,https://www.handspeak.com/word/3055/
"deadlock, impasse",https://www.handspeak.com/word/5914/
deadly,https://www.handspeak.com/word/9803/
deadpan,https://www.handspeak.com/word/7343/
deaf,https://www.handspeak.com/word/539/
Deaf community,https://www.handspeak.com/word/5918/
Deaf culture,https://www.handspeak.com/word/541/
Deaf gain,https://www.handspeak.com/word/5952/
Deaf President Now,https://www.handspeak.com/word/5940/
deaf profoundly,https://www.handspeak.com/word/5917/
Deaf way,https://www.handspeak.com/word/542/
Deaf world,https://www.handspeak.com/word/540/
Deaf-centric,https://www.handspeak.com/word/2861/
deaf-friendly,https://www.handspeak.com/word/7907/
DeafBlind,https://www.handspeak.com/word/7582/
deafened,https://www.handspeak.com/word/3133/
deafening,https://www.handspeak.com/word/10321/
Deafhood,https://www.handspeak.com/word/2860/
Deaflympics,https://www.handspeak.com/word/5915/
deafness,https://www.handspeak.com/word/8942/
deal,https://www.handspeak.com/word/5821/
dealer,https://www.handspeak.com/word/5822/
dear,https://www.handspeak.com/word/2509/
"death penalty, capital punishment",https://www.handspeak.com/word/10777/
deathbed,https://www.handspeak.com/word/8642/
debatable,https://www.handspeak.com/word/9319/
debate,https://www.handspeak.com/word/543/
debit,https://www.handspeak.com/word/2702/
debit card,https://www.handspeak.com/word/4567/
debrief,https://www.handspeak.com/word/5483/
debris,https://www.handspeak.com/word/9024/
debt,https://www.handspeak.com/word/544/
debut,https://www.handspeak.com/word/8861/
decade,https://www.handspeak.com/word/6138/
decadence,https://www.handspeak.com/word/9864/
decagon,https://www.handspeak.com/word/5394/
decapitate,https://www.handspeak.com/word/545/
decay,https://www.handspeak.com/word/6334/
deceased,https://www.handspeak.com/word/6139/
"deceive, deception",https://www.handspeak.com/word/5826/
December,https://www.handspeak.com/word/4400/
decennial,https://www.handspeak.com/word/5344/
decent,https://www.handspeak.com/word/9054/
decide,https://www.handspeak.com/word/546/
decimal,https://www.handspeak.com/word/7929/
decimal place,https://www.handspeak.com/word/7930/
decimate,https://www.handspeak.com/word/9015/
deck,https://www.handspeak.com/word/6140/
declarative sentence,https://www.handspeak.com/word/6337/
declare,https://www.handspeak.com/word/6336/
decline,https://www.handspeak.com/word/547/
declutter,https://www.handspeak.com/word/3805/
"decode, decrypt, decipher",https://www.handspeak.com/word/9057/
decompose,https://www.handspeak.com/word/6335/
deconstruction,https://www.handspeak.com/word/9156/
"decorate, decoration",https://www.handspeak.com/word/2541/
decrease,https://www.handspeak.com/word/549/
decry,https://www.handspeak.com/word/10211/
dedicate,https://www.handspeak.com/word/7297/
deduct,https://www.handspeak.com/word/2701/
deed,https://www.handspeak.com/word/3290/
deem,https://www.handspeak.com/word/9847/
deep dive,https://www.handspeak.com/word/8459/
"deep, depth",https://www.handspeak.com/word/3249/
"deeply-rooted, deep-seated",https://www.handspeak.com/word/9094/
deer,https://www.handspeak.com/word/3155/
"defame, defamation",https://www.handspeak.com/word/9526/
default,https://www.handspeak.com/word/10449/
defeat,https://www.handspeak.com/word/5892/
defeathering,https://www.handspeak.com/word/5893/
defeatist,https://www.handspeak.com/word/5891/
"defecate, defecation, bowel movement",https://www.handspeak.com/word/5335/
defective,https://www.handspeak.com/word/10419/
defend,https://www.handspeak.com/word/550/
